date,headline,url,keyword,source
2010-08-05,New Issue-HSBC Bank sells $3.25 bln in three parts,https://news.google.com/rss/articles/CBMipgFBVV95cUxOVlpiN3JFMWhWZGhpaDJPWUtnTHM3aGd1RjFRUnl6aWROR09hVkpOR0dCbWhSY21HWGNCcTlrS3RHVGgtdTItVk9fLVVibVFIbU84V0ZEMmRxNzdOb0ZIN29kVk5UMTNaa0tIUEt0X0dMYXJ5T2M4WmFNaG85VFV0a2ktVnVoR2dhTWhLMjRuUXNNODhGT1pobE1vZms3MWxsQ1dfMzh3?oc=5,brent,Reuters
2010-08-04,"Saudi's Sipchem, Rhodia team up in ethyl acetate",https://news.google.com/rss/articles/CBMirgFBVV95cUxQRXRtOWVURnZWSU1rWi00QS1rQWhTNFl1QjNOYlZVVHBvcnB0eEVtQmxldURsN2owdFFuM0tuVzhWNENtOUk0RDRVWVlzTER2eU05RlZiT2NVcHgxUWFmVEhnTXNNbVh0RVNnM0VWY1VOUzlBOVhMS3c4dkM3bEhmOFRIakFsdHQwMDhFUlYxNS1IczB3NDhKYndHNV9LdVhyamZKX3BNYWVILVdscGc?oc=5,brent,Reuters
2010-07-29,FX Prime -1qtr parent results,https://news.google.com/rss/articles/CBMikwFBVV95cUxNcHRFWHF4dy1nWnI0NHNCbE8ydDhtNVJMQl9zdE9CMG1HSnFKTEJ1SEZ3cW50X1VJSzZUN3oydW9QNEZOSDVXSE02T29PbGdQSUp0WVpVa2ZVRGZkRUgyZURtU2hSdUhMbEsxdDIxYW5fNEY4bFNkeXF4Ni00Wk5RNFdyWk9CeUFTQWVxTzBFQ1FZVmM?oc=5,brent,Reuters
2010-07-29,Nippon Yusen -2010/11 group forecast,https://news.google.com/rss/articles/CBMiekFVX3lxTFBnOFB5RkdhMHRMZkdxeldKb0dpQ0lyQXlrN1c5ZlAwWXdITzhtY2dxXzh6eW1ER3Nna2oxS1dYNTd0bTN1TjQ5dl9BVGN0V0pHMHdwbjc1dE1lOV9Wd25ua3VGWjI2ZFozM0xaZ3p3a01ocVRnOGM2cTB3?oc=5,brent,Reuters
2010-07-27,"Instant View: BP's Hayward quits, spill cost put at $32 billion",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9WMlVsNnJmOUxjb2pvQmpjc20wSmRiOGZVR29xNFduMVF2a2EzQWRvYWxKOXpjSFpNdE1zcjc3RThWaE1aQWlneDBOdmVhNDdSZGpyYnhqU192elhWdVRYbUdpLTQ?oc=5,brent,Reuters
2010-07-19,"Halliburton beats, Noble misses post-drilling halt",https://news.google.com/rss/articles/CBMidEFVX3lxTE1hQ0RwRTU1TVFFQ1NBOTRadDkzdTlGa05FczNMZ0FTLWlUaFRkQXQ1NFI0SERRQllyYVlYZm5Xc1ZuTF9DcG5xNlpQU25VRmM0ZXBQOHRUOVRZVjJsOXk4OUZZdVVXQ2p5a3NQOWd5eTJNeDM4?oc=5,brent,Reuters
2010-07-06,Balfour Beatty says school cuts won't hit it,https://news.google.com/rss/articles/CBMinwFBVV95cUxPZEo4cWJSV3ptaG5XYzF6dFhqUjYteXd1V2NoZWhnV0FlVG5zcnh0bTRSbWJ5cDF6QlJoVnJ6aVBzU3BmNVFtdW9VaUlNSjVPWFhjTzkzcTZuY1FhamFZalAzR3BHbkI2Wkx1VDVvOWRXei1oLVg3RUlud0x4OU5IdnJOT05BamtHUlBVUUN0X2NZQXNwdVo1bklnT0QwUlk?oc=5,brent,Reuters
2010-06-29,Oil broker banned for drunk trading binge,https://news.google.com/rss/articles/CBMinwFBVV95cUxObE5EekhyalA5dElCc0h3ZmdzVTFzMTYxeUtBeUxFbGFuMUgzYkJUOG05YW1SUWRHMURBM0xwcEpIeWgyZ3pBTTZUdnpBaGdwY3VVUFNGNnlfTG9OSWM4WDFJYTdVdzZ6c1o4cFA0ZEhXYUpOcEV3YzNiODhENVAyX3ZhQkN0aHRLXzk5THYzTVZUTlktS0NnTXdsV2k5LUE?oc=5,brent,Reuters
2010-06-27,Canon Machinery -2010 div forecast,https://news.google.com/rss/articles/CBMimwFBVV95cUxPcEJQVGtTbkd1NnhfVi1abkFyV2trUk9tdmF4UFJLU3pjOFEtbG4tM3daanpGS2dTM2NKSDhpQU1rRlpWNGx0a2RrNTN5cUVMUFJxaHRkSVVJUnA0aVlaVWl2TU5ZbGttV3JPNVVlZzEwYkNZYXc0TU9UMnJ1Ul9EemgwMTVqTDNWaURrbHRyMTNlN0EyeWJrSkNDcw?oc=5,brent,Reuters
2010-06-27,Tri Chemical Laboratories -6-month,https://news.google.com/rss/articles/CBMimwFBVV95cUxNNGRFWklwSWVXeEFSbmZ1LU9jMXQ4ZFQ4a2lpOVAxRmJvaVhIS29WZU90NVpwV2JtNzc1emlJbVhoMTdXazhtSm9adTJncXI5d2dMa0htYm93ZzlWZ0E1YnhnOE9rOGdEck40bThfeXlVWVE5Qi1ibFlmeEo3aDE5aldOMHVabjVIVVVNZFRDN2dic3VVSkVDZ0ZaNA?oc=5,brent,Reuters
2010-06-22,CarMax to replace XTO in S&P 500 index,https://news.google.com/rss/articles/CBMimAFBVV95cUxPa3l1aHFwSkFGNVFhY0t2MV9aM3c4X0wyOFNyVVJMV0NyWE9EdGNTQ1ZUdmRqRTVCUHV1dEdYNnplM1ZJVFZVdXE3aS1pRm8zMFgydTFkcUhfMFlYNFRKZ3lnenBwZUdIcUxzYThRelBsazVYNE5XWE8td0ZrOE5oYWl0aVMxVXFRRG5PMTZoNWJOM1BLcV9ERg?oc=5,brent,Reuters
2010-06-21,Sweden's Boliden signs 6.1 bln SEK credit line,https://news.google.com/rss/articles/CBMinwFBVV95cUxPd2JyN19QQW0zZUhvTW5uVnpqRFJxaFpQdXdENHExV1JIRS1YeWRpMUI4eUdOZUx6STBabXZrcmZuNE5kNWR6R2FoRlp4dzhtcE94TFE5M1ZWZEtxeC1WdWlBekVyR2o2UmVxQ0pmNXUtOHpndjJZbzBOTVh5eThxVVU2ZWZzbHV1NVkzYWN0UVpSTnRNMFl3MXhONHNoWjg?oc=5,brent,Reuters
2010-06-18,Osaka Organic -2009/10 div forecast,https://news.google.com/rss/articles/CBMimwFBVV95cUxPclVGTlNjYTI4SGVvWU5RWDY4RnowNlM1MEtfVGZGXzdaLTFXSTM4cFg4RVltODVNU3d4RnVJV3lmaWR6MFQzdXNaUEdCRFRPaWU1ZTZpeTBTTURQbUNDLTNBZDIxcFdzbHhiMHJMSDFkeHFzRjhiOEJTY2dfM2I3SXllaERGekY4WjZwNmpHVzZtVXY1aFRqdEFkMA?oc=5,brent,Reuters
2010-06-14,Kumiai Chemical -2009/10 parent forecast,https://news.google.com/rss/articles/CBMinwFBVV95cUxOQmFiNFhYa3A2eUYxNlFmYzhHQUYwS1lMenFhbkIyd29QcWhvRDJEdVNqU2dxN2V1RlFYZUhsT2dEVWNQUXdfNVlaRkh3X2l0cDA4dEg4bmNXd1J0QThBNGZoM2FrTzdlSUVGSTdXNDBBeHlpWXQxZFpQdGM0SDZfdF80TnBrS1M0Snd4dlFTN0tXc3VuVGZhQ3JBNTFCMG8?oc=5,brent,Reuters
2010-06-10,Blackhawks hoist Stanley Cup,https://news.google.com/rss/articles/CBMihgFBVV95cUxORy1UX3kwMWtMejlIQm9Fb1NOV3V0T3FISVAyek5VVG91X19JaHBCRW1wZFJtWkkwcWEtU011dmNHcm96TGhjNmVFZnE0bGZDc0tCSkpWWTE2alFMSUhib3p3eUQ0NU42VXBCR0ljdjlGbmJ3QW5TWURhTDhiZzVWVVVNc2YzQQ?oc=5,brent,Reuters
2010-06-07,"SNAPSHOT-Indian stocks, bonds, swaps, money, gold at 6:05 p.m.",https://news.google.com/rss/articles/CBMisAFBVV95cUxNcXh0cTZWUzZxdTFLblJ2VnJjY2lOdDBRX3liY19tZEZhNkhBUHcyNGhEbDY5Q3JmS0E2eDFhZGtTc29wNmtLR3hCSUFyd1hiaDcwQkYxRUNud1BJekt1Ujl3RksxY2FpVFhRR3ZXbGR1a0RSb2xjQzFpSHpzRjlZbjlYYTAwX0UyTGFXa3hUdlB3bVF1Y2RHbEs3QWV2MTd2TUt1STExTXQwUS00c1FoZQ?oc=5,brent,Reuters
2010-05-28,CORRECTED-(OFFICIAL)-Jamco -09/10results,https://news.google.com/rss/articles/CBMingFBVV95cUxNYVJ3QTFHTGVfRXUyU1BXN2I1Sk9WcEF6Zk5QM1A0SXpZdS1lczlkeVRTVElxc1RxY21rX25kcDIzV1B4eTctNjlIaGx3azhpLWt2dHY0Q0x3TFBpZHVDN2E1QzVYVml0Ty1maTJFLVFPcFFfaEppTDlQSW5xbHYwbDhPeHAxRjNoMFA0bk1wN0lxRGd2dW9lUjgxUEN6Zw?oc=5,brent,Reuters
2010-05-24,"Ailing rocker Bret Michaels wins ""Celebrity Apprentice""",https://news.google.com/rss/articles/CBMirwFBVV95cUxNVnNScmdEbUZjQjB1LWxxZURhY053eUUtcXNsQ2tEb2ppQUlwbzJfNXNqeTJCNzNsMGdXT3J5WEhtX0xQc0k3LTFZQTFMNGZWbDkyTDVjekdGbXJjVWhKakxyWThuY0RLYk9YcEdLdWZyOVVnSFhBUUVLbnR2RjI1MUQxR2hWMjB3c1M4cm9IN2tFc1h1RnNXVng3c2ZSbFl0c1QzZ1o1cktaeEhhSmRn?oc=5,brent,Reuters
2010-05-23,"SNAPSHOT-Indian stocks, bonds, swaps, mone, gold at 11 a.m.",https://news.google.com/rss/articles/CBMirgFBVV95cUxObld3eHJTT1ZlcEg5MFY5SE5wSUIzbmkxdnUzdDVzdmJtXzE3RTNGLXF0VlNteUtNNWlLLXRQSHZpUl9xdER6Uk54OWxhU2JFY1ROUzJyY0ZMQm15SElkZC1LWUFPajQ4cmJ1WHRyTy0zbkFXOFY3Vy1GTUNLbkh0SEZ1SFVOc29hYUU2Q0RRc3R0N011SWo1RU4xaUxlaEp1b1hFMVhIZEtuTE90RWc?oc=5,brent,Reuters
2010-05-13,Yashima Denki -2009/10 parent results,https://news.google.com/rss/articles/CBMinAFBVV95cUxNT1gtYjNnQ1FSazY2WGpOUG44b1lKUXVyTVhqeFJscjJtNVloelFkR2sybW1xVWV5YWdhZHlUMGVXSDJqa25TeUhoVHA5elp1d0psWjRfMnZOeW56ZHppekk2VFFFREptR21jdllRaHRpaEd0aVVNLTRIVTVhNGM3TXlXYU5qSXFib1ByUWtPcDBXZW92dkJkczRRckY?oc=5,brent,Reuters
2010-05-13,Polish PKN eyes refining recovery in Q2,https://news.google.com/rss/articles/CBMidEFVX3lxTE43cE1tVFFEa0c2YUtWYmlPQ3dCa3lRTEVua1d0dGNJLWpPTTctN3ByZXJtZ0JOQ2pHTlFSYk81ZFBMWVhYWDRJeURGNHZSZVRBWGZCYS1YTzYxMEdGdzZicW1CRnJiT2pTcVRMRzU2VXRmbENp?oc=5,brent,Reuters
2010-05-12,Nagano Bank -2009/10 parent results,https://news.google.com/rss/articles/CBMimgFBVV95cUxNbW5UNFl2bTRicWNHWTdrcFhWUldTd2s4WklLbG5QdDh3X0d6LVpFdkRkRVo4aWF4Q2tzM1pFd000QUNuYnhtUVVCWjVVMDNHNVNxMkpiRGpRZ0pYZVhzUEVDV3hRMVRUdGttNVFBZkU1VTBQZEN1QVMwTEZGUElpVFBINHhsb21QX0RSNjZnbExGc08tS1daUnBB?oc=5,brent,Reuters
2010-05-12,Fujicopian -6-month group forecast,https://news.google.com/rss/articles/CBMimwFBVV95cUxPbEtrTTVVR3JWbXdYeGZ6dWg0MjhRUDhlWWV2Z2JPby1Tazd1eE1EaUtNMXZZelpFekVjNl9xLWFMWTFjNEtLcDU2ZHJuQXFGQ29kd0w1bDItazg3WnJJODdRQ2l4QXo0NURjQmU1TFRvNlhfZjkyNjBQbkpQSWdURnBKbkxXb3BKbWJtT3pNQUdGUVEwUUtEMXZRYw?oc=5,brent,Reuters
2010-05-11,Unicafe -2009/10 group forecast,https://news.google.com/rss/articles/CBMilgFBVV95cUxQaEpRb2JLN3JNR1UyNzNWcEljSWJ3c2RabHNLYnp6ZFpyNU9vNnZGcEVzRkV2aHllejZWc2N5QXNZTmJ0LWlJMmpPU1ZkaEgwRGZHMnc4TWxXVlZ2b3huTHctTEJFV0ZwUmdoNmkxMUZFYlFwT0lZVzRLZmR5TzMwN3g5MllJRmJtaFZEcDc5SjBZR3VaU0E?oc=5,brent,Reuters
2010-04-28,"Oil extends drop on credit downgrades, U.S. glut",https://news.google.com/rss/articles/CBMiowFBVV95cUxQNzZjekNqT1RVMHh1LVpJa2kyTEVDZER6cHpTR0VHTmFUWGhDVUNYcVA3NEtia2tzTHdqR1prRmN4Qm1xVHlLcFFteDNoc3J1bEtIZE04YkR6M0hCUmV1WnNaTEtSeFFnVm9ZYW5DWXZsRkhQVjRISmNyMnltSFdYZWlzN25LamRfY20tRUlIQWRCTFZ1QzBtUjFRLTNzdWMwR25n?oc=5,brent,Reuters
2010-04-27,Shoei -6mth group results,https://news.google.com/rss/articles/CBMijwFBVV95cUxOTllhTXppc3hKS2M5QkJPd2loV0Q5bWN0bm1OWmRmTnBXOWhwN3VNMmJPc3Rvd0hBZ1Y1WVBYcjlJYVhmMUpQdWhibXQxOGx2NV90TC1iMmpMUGZHYmVnb0xQd1JOZllkdlU2UWhHdkpZNVYyUlBuMHZjUFRiektOdEs3SWFhMWhJSDBiRTI5VQ?oc=5,brent,Reuters
2010-04-20,"Provident Energy, Midnight Oil form new oil venture",https://news.google.com/rss/articles/CBMiswFBVV95cUxNdEFXV05nMGtmTzh3Z1hEcmpDWFV0dWVvaFF6Y01JQ2xPTVJwR29LZHdMTXVnM1pERVVnUjhDM2pyLVQyazNQcHM1b1AwTjg3SHBBb3gwWEdwVTdJX1g0LXZlaXAzd2o3LU8yLU9BWFM0YVlpRHdMUFdzYkZmX3YxS3VUYTdHWVpxdFY5c3RNM1NBN3lEWEl0c1B6LUhMcm5jOGUzYVB6WmNFakp4ak1PR0dkTQ?oc=5,brent,Reuters
2010-04-11,S.Korea Hyundai sets bond price guidance -sources,https://news.google.com/rss/articles/CBMipgFBVV95cUxOXzBVU2hFVE85dW5jSnBDT3VieTFRUWpMUEw5bWJvNS15RDNOS0xBeFptOF9FZVM0TnFrdGR2Ulo5OGRwUFQtcWQyNVVxbUxWdXE4cDR4bGY3b1J1eEJkeUZCaHU0ZGFHekZlcEZ1UWdEOUc3WlFoM3lHaVRuQ2F4QjFhVWluLVZnSGJFMzR4ZVVLVC1wSXM0d0FsMlU5RmU3RFdnbXNB?oc=5,brent,Reuters
2010-04-08,Moody's asgns Aa2 to Kansai Electric Power's Japan bonds,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQMUQ5ekd3b1RqVFNQV3I1MW1BbTNNX0VXLVhueWowT1p6bVNjeUdjTzFxM1UyN21kYzdHN0prVWJwLVRhOHpfazBVQmdLd2JsZWNINDNBYmEyRlNNTHh6WDI5MlJuUk9UMm5MZkU5NUNzSlZtdzlmajBzUU5Ya3paV1VnVWVXT002UHk0dXBDN0JrUG1BSlpWYzY3MmdYTkE3YS1iZUFqTUsyRFRjZzRQM3VzV0ppVXFU?oc=5,brent,Reuters
2010-04-06,Duke beats Butler,https://news.google.com/rss/articles/CBMiX0FVX3lxTE91NFlsLU5UOHNPbDB4Z2d4RFFxTXc0UFM0Yk1oTjFmRUp3Y2pTNm5pVGpibU5DZ2hzYmVXTHVLV0Rra3Iya3FHdWNra2hPWXZyOF9QLXBQVjFqeUo0eHpv?oc=5,brent,Reuters
2010-04-05,Jordan ex-minister and tycoon go on trial for graft,https://news.google.com/rss/articles/CBMitAFBVV95cUxNdXhzWUxIOUVYUDRkMkU5aG82eXZla294NjNWMlBtRFVXTHRmaXNDaV9xbXdpODBmNUpMYVE2S1J3Mmg1VGk2ZG9yNjhPbUJoWDZfamdQYVhIWlYzd1NyOGtkRHNwVlUxWmZ0NjBQMG1takNNTmFia0tvLVF5Q05CQzM5OThkYVBMMUotNmhMckdSV0x5UUZtMVgwS0dHcU5VNXM0UEJvajgwcnBYOUZvREllQmU?oc=5,brent,Reuters
2010-03-31,Gecina launches 250 mln eur convertible bond issue,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQLUtHeWx3ckNpXzlXVFNuSUdRSGJWU0xRdnRxTUs0V2lzRTlBZ3R0LWdyV0RNaE9Lc1NydnMyQzl5ZlZNUjYyTWE5bk9iRkVWdGVsOFc3WEJtdlJvRjlsU1h1YnB2WE03REVqNEppQl9GTFdHWHVrYWJ6RVpGZk1NdTBrd0JiNldlYjJvTDNhVDBzcWhvQmMyUlVfYWRSaHlwMmIwSzktQVN5UGxDNFpZdTBWRGhqOXZaRkd1ZldXUnVjZw?oc=5,brent,Reuters
2010-03-22,Four Seasons Maui owner seeks to restructure loan,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOWHp0RmVfV2pOZldRS0Z5Q211QlU2WkpRQndZUGtoRGV1ZlZwSTdYQ1djcndoNWdaV3dtUTRoWXJCRF9NYkJKLTNZZzlOTWxMYlladjU5ZElWZUlHaVVibzBLWE5WUTZ0NThNWUdEb0RzNFFuQTA2ZW42bEN2Y2J1N0Z3cC16YXA5VkRLVHoydHdzNk1GQzR6bzBubGY3MktnaGg0aWhrTUg?oc=5,brent,Reuters
2010-03-18,Pelosi says U.S. House will pass healthcare overhaul,https://news.google.com/rss/articles/CBMipgFBVV95cUxOS3BkMUtOUUhtY3FWdm9NSDhHZ285akFramdlTkxmZFdORTNqdjZEQ0tKbE5abjRPQWVJS1Y4eDBVcXgtc3hzc1h5WVBGdDhMck5oTjliZUZ3T3pibnhHcWxrQlRONnpqQUVZQm1IQkhHVHRlV20zcS1weTNhcERvd21xc2RLOUdDalhwRXF4Zl9odzI3ajMweWJpMnZKWVY0TWhOcVR3?oc=5,brent,Reuters
2010-03-12,Surging C$ eyes parity with US$ as economy improves,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBvMHpSVS1EQTFsV3ZCbllJRDFSd0V6aFI4bkpkS1R3YnpfdVZxeTVUWW4tRXcxTmNEc0ctZ1BZWG9idlBHUTNKOU1HYTdjNnpaMHdwX2pnb2lDaTFtenZZOXlQWUY?oc=5,brent,Reuters
2010-02-22,Pierced and punctured,https://news.google.com/rss/articles/CBMifEFVX3lxTE16WDRtc29WVWhnTkdsbzVBQjlwV0FVRkZTUUt6Vk1odGljV1ctVDNEWkJaYms2TjhzX2RUSG1sOWZXZlJMVnhZa3hoVGZBTW1IcGY5QkZZUGphQXNHY29QandSU3FVYnpWMlc3T0RSTXR5SHBHM1Njd19qbVk?oc=5,brent,Reuters
2010-02-18,Average birth weight decreases in the U.S.,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQdW92Wkg3Mm9tZkcxVDM1WDRtRDZ6VF9HdFJjMU9SVVJxall5cl9PRXhoOEtreVhJb1BSYmxmUndGUFB0TzJ4SkN6YmVuV3dWUEh3NGF0WUwzODh3VUsxaDFveENjdmwzVDZmSmc5dUswVm56LUY5MEtIWjdOak1MX01PSUpPdEp6cU9WdWFad25KNlg1ZGhmVjg5QnpFMjRCbW00RTU1T1VweHNPUVZKd1VKcXl3OXg5dHo5eGpfaWU?oc=5,brent,Reuters
2010-02-17,India gold demand remains slack as prices climb,https://news.google.com/rss/articles/CBMipgFBVV95cUxQdzF3a3I1dEZQTVo1MmltSDU0VDRSdDRWQzl0bEZCYXpTaVlUNm9nSDFWS1FQRF9LVm40aDBYeXNmVHRYQTV3LXprYjExU1FvQTdRb2Rtdjcwa01yWGRwb0xTRXBfSXNWbkYwTkR0Vy0tTGQ4VHY2M2IxNHlZRVlqU1FBMmpZZ3MwbmZBVWdRZUM4anltTU1IdENwVEgwc1ZQQTFVVGh3?oc=5,brent,Reuters
2010-02-11,STOCKS NEWS EUROPE-Dexia hits 8-month low on S&P outlook,https://news.google.com/rss/articles/CBMirwFBVV95cUxNX0hNOTFKMU5BdTJGbzd5clFVNzdyRV9UVkRWazd5RURuT3lYV3pWUll3Vms1SEVZYXBVbmpVS3p6VXRXUk10S0VJOG4yNGJJMnk1N3dWTVgxRmhGcFVuMDYxVm03WFgyeU9QYnFPdEtrNGF6WVFDU0I3SFk2TGwxU1paNVg5aEdsWS1raF9rOFk1ZGVnVXYwNDM4YVdtSGc4cFk3X0tSV2JVYTliMDVz?oc=5,brent,Reuters
2010-02-05,"Oil firms expand in Asia naphtha, gasoline trading",https://news.google.com/rss/articles/CBMiqwFBVV95cUxNdkVfLVRsMmFvb2Q0QW1rekR5aExnZHRFWDVmdnkwLWk2bkN5UlhwRndkc3ctYVltYjlTdDNiVzZJZ1BBVjZZZEgwckk4bG40cTdKMUFRSkhocG9OaVY0TUxPamVXVjdEb19NTEQyOXgzaDU1VUtHMlYwOXpacy1ENGJqYkFhbW54bmROSVh5OVREMi04MlFsLUVuMGRoTG1iN0tWeXFDTGtpVXM?oc=5,brent,Reuters
2010-01-19,JAL files for $25 billion bankruptcy,https://news.google.com/rss/articles/CBMilgFBVV95cUxQa0FobFBEcDZFRXlwWVI2X1JmbVYzRzZyWFJWOTlrd2RMM1NMVlhEQS1mTmRyLWhHdjdzTGk3VjN6MWdYTk9ac1ZiUlozNkRocTVLczVONGtTblV5MF8tbjdjMTBKYVV0QjhzLThKMnZRRWhCUjFNaHdRSmlnZXlYNVZZa3RsbzdONmtGZTdPbzdTRXk5WFE?oc=5,brent,Reuters
2010-01-18,India Morning Call - Global Markets,https://news.google.com/rss/articles/CBMikwFBVV95cUxOUGJhczJYSXp2M2hHbEhaX3FteWpoQ05WS0VpOTRmZUYxb3oyR3JMVTN2ZDFlWjF3c2tQeEQxdEJGX2FnaThFTEplY1JJYlZkZHFfai1uNDJOay1tM0RBYTlqTGMyamVGVW1RUTc3cncwVlpSeURzQ0Z1OE9mblhHZHpTb2pNVUxHbExHNjZrQTZDNWs?oc=5,brent,Reuters
2010-01-12,STOCKS NEWS EUROPE-FTSE small caps up 0.1pct at the open,https://news.google.com/rss/articles/CBMirwFBVV95cUxNZHczbFMyTlRnc3VVLXByQl9KMk5wdUZ5bVRZanpldXNqcFV2d1J5LUNzRF81SDNSTWVCUDJCZ0RlaGZBTXJZbW94RFhLOWgzcS1ub2hxS0lISW94UXBjclBFOVg1LVRuQVZSWEJ0VXczcXNwSUNtMWlqSHJCM1RmUTdpcDRXdmpJR3NJWW0yNHpvX05JNGxNNFRKeVlGRHVlZlBIRnZpYS0yYURsR0dZ?oc=5,brent,Reuters
2009-12-23,Schumacher makes a comeback,https://news.google.com/rss/articles/CBMihAFBVV95cUxNREJSSDBSM3ZIUTluOWplT2p6RUNwRTgtZ0FNZTAtOURzb1dOQ2lKU0JsMDlUa1VFTmdPdFptZGtTNjZ0UnlEZTROcE9hc19zZ0xWZUdrcGZCNjdOdG94OU1GbDE1MXlGSjBLaVdPTkZneXB3QkZja2VSRjRWeTdtOWhReWU?oc=5,brent,Reuters
2009-11-30,FACTBOX: NYMEX and ICE's long-standing rivalry,https://news.google.com/rss/articles/CBMipgFBVV95cUxONHdCZlhJT2xpT2RycG5xdDVCTWo0YkpibmpTcWZ3QkxnQmMwZnpza2Z3ajNQYUFOdHY5ZTBSdS1RTVlpZjdoQlNoRGdpaGhKM0RNbl9YVnlPb1V5ZnhBcUUtYkhmMEhDMFp3bFc4V2dNb3VlNTRkVGtaMWdNRzdwV25HeEI2dXJTWVhaQi1OdXNTVVpKM25mYzhlb01zMFFVN3RLUWl3?oc=5,brent,Reuters
2009-11-26,Oil pricing agencies battle over benchmarks,https://news.google.com/rss/articles/CBMioAFBVV95cUxOMUh4NDNXd1czUjZZeFduM0x2UUhqaG1YNVp4UWJpbUV5eC1va0ItMXZ1MWFzck85bjZOc0w3cDBEUEhSMGtaMEdscVlQeTF0NjhhdDZVaGFJZG8xbmlvS3pOTWRYbE9FdHJrZ3FhSVJFZGt2VnRWMlIxckVMcTVFSmNjbmVNZW5NZFJvb01uaXFvMVZ1eWNUZkNZZFR3UFJz?oc=5,wti,Reuters
2009-11-23,Ciena beats NSN to buy Nortel's businesses for $769 mln,https://news.google.com/rss/articles/CBMirwFBVV95cUxNSzE0eHV3c2FrVldHeHMtZkx2UzljTXFPUzkyWkN5VFZseHF5Q1pYeVYwQnk0blU1OVNJanZnZjN5Qlh1aUNwRm1GNEg4djBueTRqX3RrZThjZi1VY1ZYcjlmYUVjZTVYTkZBUGNYNE81enU5eUgtX04tQjNXOWJJdWRjSjZXV0JFcnhjSlZkQm9ZeGF5TEF5WXZtdjM0UkpjbV9TNkdnMkhCTGhacGRN?oc=5,brent,Reuters
2009-11-11,Brazil's MMX Q3 loss narrows from yr earlier,https://news.google.com/rss/articles/CBMikgFBVV95cUxOZURMUE5OMDQzS1pVZXdlaVJrMmR2Z18tRldiUGpObEVmOTVJSE5JZXdNNnlCTm9PVUxVa3gzOG1DaXJqc0w0RGNPQ09KT19rbVpvYk5UMU03NUNsa0VmaDhkWENGd1R0amxTc1hOR3dzZDlsa2lES3lDM1psbmRwQVBQUlJPRldMdW9CZS1nV3kwdw?oc=5,brent,Reuters
2009-11-10,"Chile peso at 15-month high, stocks fall on retail",https://news.google.com/rss/articles/CBMiugFBVV95cUxNdUlfU1ZfeFFTMjg1eW5iYi1XTXRENGpzVkR5ZnlWMUpEeUwybV9KeVZQaUxMQWdFSVdndmNVcDYzN09qczR6dUZIMmlRQXlGeDBYcUlfWDJVS19aZ3hEZ3Rsd0xjdkNlank5RHZZR3hSVjEwU3c5OTFmSXJRaVBLU0h3cVkySmdGTzk4NmNndTR0VDVUemhfQnlXR3Joa21oY1JDODFWSGs5YmpiQXJBVDJmaU9hZVRXbmc?oc=5,brent,Reuters
2009-11-05,Asia stocks rise ahead of U.S. jobs data,https://news.google.com/rss/articles/CBMimgFBVV95cUxOd3h0a1J0UXB6TzhOQ3plRFpiTEF3V1VFcUFKd1ZQdklNeVlOLXJrdGxJR2pJMldGUTdKVnhQRmhyanJiX0ZVUWJVVnpRYV9ydzg2eV9OTXdVYmZ1VjI2cnFOSDRaQTE5OW9meVJGQUNKZHpSak1VQ2xpMEhFQ3pVNVFYSUdlTm9PXzd3Y0RqcTVmbnNNeFdfVk9R?oc=5,brent,Reuters
2009-11-03,Yomiuri Land -6mth group results,https://news.google.com/rss/articles/CBMimAFBVV95cUxOaXNIRUtvV0VwSHNsaHNSc2hzRGsxa0VUUkxMZFUyZktJWmlSZHN5Vl9nRHMybWh4OENkdHB5NVdXX01wNWxZWGxfNS00MFpWcVVQM1JQLVBMQlZpbTQ5UmFCUFRqaHB1a2NzUFNGNEFad0dSZ05xaDdYRkNXa3FJQmtxWHRwZTI2UEkxRW0xeFFFR0VyTjdrRw?oc=5,brent,Reuters
2009-10-28,"Oil extends decline toward $77, eyes U.S. GDP data",https://news.google.com/rss/articles/CBMiqAFBVV95cUxQNDFuQkZCVTZjSXhWRWV4SmlKRE9YcWJScURwSFA5eEhIcEFUZWhkN1REQm4zc0lVV3dzWEo0a0N1bmRRbExJTTRsUWFvOEM1VGpVWjFCZC1zUHJIYkdsZzNDYU1aZ3FFcWxWMXJJQko5VEFJTk1KcEVFd1RIQV9RNUtaX3BuaTh2QkN5b3B6bWt1T2I0dndwbUVsZWwybmRkaEl6aHZudkU?oc=5,brent,Reuters
